ID,ParentID,Distance,Alive,Necrotic,Lost,Drivers,Passengers,Fitness,CCF
23919,6535,1,231,341,31,9,0,20.64776750170117,0.0000
23960,4232,1,468,718,57,9,0,20.908176711877253,0.0000
23991,10253,1,18420,14957,1207,10,0,28.913608764754844,0.0001
23992,10253,1,53423,31811,2531,10,0,34.4996258933846,0.0002
24011,6535,1,414,453,34,9,0,23.265999266636747,0.0000
24014,10253,1,266475,193020,12592,10,0,37.53310341073769,0.0012
24038,6535,1,459,527,39,9,0,23.25205449677631,0.0000
24041,10160,1,638,768,72,9,0,23.49721160440052,0.0000
24059,10507,1,1990,1823,161,10,0,26.907479416770453,0.0000
24060,13382,1,5145,4163,333,11,0,28.847161317910647,0.0000
24077,9927,1,421,502,41,10,0,24.189160698167097,0.0000
24079,12137,1,11392,9648,808,10,0,27.93164427711107,0.0001
24123,6535,1,234,400,22,9,0,20.982992087801133,0.0000
24171,6535,1,296,297,27,9,0,21.615238856660962,0.0000
24196,4232,1,240,354,26,9,0,20.461995850601998,0.0000
24197,8671,1,14471,10707,844,9,0,30.50699709799444,0.0001
24216,4232,1,570,671,45,9,0,23.52601285575173,0.0000
24242,11194,1,1036,1182,103,10,0,23.68797002864695,0.0000
24267,10253,1,440449,346275,19907,10,0,40.06754797321006,0.0019
24290,10253,1,16862,14251,1112,10,0,28.296687826550812,0.0001
24291,10253,1,8219,7338,583,10,0,27.300874449055165,0.0000
24292,10253,1,2159,1800,154,10,0,27.78946560688524,0.0000
24293,10958,1,2658,2122,161,10,0,30.079118630017017,0.0000
24310,10253,1,2007,1783,160,10,0,27.55900119430073,0.0000
24334,10253,1,9497,7934,622,10,0,27.735416519575452,0.0000
24356,3648,1,4587,4594,395,9,0,25.914154649284658,0.0000
24361,9927,1,886,874,70,10,0,24.80280318356886,0.0000
24363,13382,1,67961,44080,3595,11,0,32.522688582951076,0.0003
24398,10160,1,1050,1388,111,9,0,23.00150356252862,0.0000
24399,10253,1,85062,65243,5189,10,0,29.569808382029237,0.0004
24400,13382,1,4203,3230,243,11,0,29.5209411890392,0.0000
24422,8671,1,8524,5885,470,9,0,31.717664507791216,0.0000
24445,8671,1,2371,1847,136,9,0,29.549500970102482,0.0000
24516,10253,1,7829,6902,544,10,0,27.302691767349124,0.0000
24539,6535,1,329,356,35,9,0,22.54408811820691,0.0000
24559,1804,1,412,651,76,8,0,18.55069142318835,0.0000
24564,4232,1,607,626,56,9,0,23.66508843462167,0.0000
24566,4232,1,471,593,53,9,0,20.92740187118511,0.0000
24570,10205,1,1597,1630,132,9,0,24.603328981383424,0.0000
24572,10253,1,4431,3571,279,10,0,28.913297986618584,0.0000
24587,10253,1,419181,360309,21888,10,0,36.808990932574595,0.0019
24588,10253,1,6787,5499,467,10,0,28.743429129835395,0.0000
24590,10507,1,7152,5862,494,10,0,28.907145309729337,0.0000
24609,10160,1,351,459,34,9,0,22.792706085386097,0.0000
24630,10958,1,452,545,50,10,0,25.141549213749368,0.0000
24647,9866,1,411,486,41,9,0,22.43671893150539,0.0000
24669,8671,1,1432,1240,87,9,0,28.48893251102005,0.0000
24670,10253,1,2551,2322,179,10,0,28.198885578965317,0.0000
24695,8671,1,1770,1904,179,9,0,25.189229746482965,0.0000
24699,16063,1,1455,1513,121,10,0,25.57174703710667,0.0000
24743,4232,1,229,324,23,9,0,20.059050669964446,0.0000
24745,8671,1,2422,2056,169,9,0,27.860792744767625,0.0000
24746,10253,1,693,659,70,10,0,27.941230055666853,0.0000
24765,8671,1,1303,1229,122,9,0,28.03613872600047,0.0000
24766,10253,1,2358,2004,150,10,0,28.219381697524618,0.0000
24793,8671,1,824,784,62,9,0,26.110828920236436,0.0000
24796,10253,1,9944,7482,603,10,0,29.369117584277046,0.0000
24815,4232,1,228,218,17,9,0,23.555254444737578,0.0000
24818,8671,1,1267,1379,109,9,0,25.420366470026156,0.0000
24839,12137,1,2949,2674,195,10,0,26.850487949910136,0.0000
24887,8671,1,1963,1566,107,9,0,27.732224909333187,0.0000
24888,10253,1,19777,13664,1060,10,0,31.26640570546051,0.0001
24908,10160,1,1376,1562,123,9,0,23.387012364147168,0.0000
24919,4232,1,324,339,41,9,0,23.070174644254635,0.0000
24922,10253,1,884,742,43,10,0,27.413821037420526,0.0000
24950,3648,1,325,445,40,9,0,21.745893018544347,0.0000
24981,7604,1,233,310,29,9,0,22.975850176850404,0.0000
25006,8126,1,1018,1209,113,10,0,24.58593175945258,0.0000
25008,11194,1,267,284,19,10,0,24.681225293654315,0.0000
25029,8671,1,9852,7648,592,9,0,29.698293948114767,0.0000
25031,12137,1,565,508,49,10,0,27.217857608376857,0.0000
25053,7604,1,356,389,44,9,0,23.041165868902958,0.0000
25070,4232,1,1448,1512,100,9,0,25.391446567305916,0.0000
25073,10253,1,112024,63261,4821,10,0,38.15684369827828,0.0005
25085,4232,1,316,485,50,9,0,21.564762440546538,0.0000
25087,6535,1,281,319,23,9,0,21.921962579973133,0.0000
25116,6535,1,1799,1847,177,9,0,25.705111920872085,0.0000
25133,9112,1,261,311,24,9,0,22.648703297495747,0.0000
25158,8671,1,3420,3272,239,9,0,26.004004992568085,0.0000
25159,10507,1,1321,939,63,10,0,30.59064228195959,0.0000
25183,8671,1,24697,18834,1508,9,0,30.228803492615402,0.0001
25184,8671,1,508,366,27,9,0,29.78851691637613,0.0000
25185,12137,1,531,447,33,10,0,27.931867251015028,0.0000
25212,9927,1,8046,6511,502,10,0,29.4002341074517,0.0000
25242,8671,1,2233,2128,182,9,0,27.04827332762364,0.0000
25268,10253,1,6672,4868,352,10,0,29.865706449019363,0.0000
25269,10507,1,246,219,28,10,0,26.234021889852684,0.0000
25314,4232,1,660,601,50,9,0,26.76683080310838,0.0000
25338,12137,1,2823,2161,194,10,0,30.278362363537806,0.0000
25367,12137,1,21232,12531,1037,10,0,34.97390926212371,0.0001
25405,9927,1,244,248,15,10,0,22.851256336033437,0.0000
25431,10253,1,1059,854,75,10,0,28.23748630995503,0.0000
25452,4232,1,692,752,77,9,0,24.22686653499167,0.0000
25456,8671,1,764,736,42,9,0,26.477078231122796,0.0000
25457,9927,1,762,872,68,10,0,23.137055670675405,0.0000
25480,10253,1,4181,3781,311,10,0,27.231727653279,0.0000
25498,6626,1,242,330,22,9,0,24.61692724161774,0.0000
25518,3227,1,260,255,30,8,0,23.800199162942157,0.0000
25597,10507,1,416,454,38,10,0,26.215147394691563,0.0000
25599,12137,1,460,427,36,10,0,26.768485709099913,0.0000
25634,4232,1,1135,1106,86,9,0,24.96584708860889,0.0000
25690,6535,1,323,359,27,9,0,24.093502696719867,0.0000
25694,10253,1,3767,2707,231,10,0,32.63781242158439,0.0000
25720,12137,1,5823,4130,365,10,0,30.160122929606736,0.0000
25749,6535,1,466,492,37,9,0,24.514341398640404,0.0000
25751,8671,1,4655,3200,259,9,0,30.482230001115518,0.0000
25753,10253,1,1055,960,73,10,0,28.357750744255565,0.0000
25754,12137,1,5005,3915,293,10,0,30.113768571567892,0.0000
25778,6626,1,302,305,33,9,0,22.552997341335313,0.0000
25833,4232,1,670,872,69,9,0,22.598195562035404,0.0000
25850,3648,1,350,516,50,9,0,21.252162809497502,0.0000
25856,7804,1,484,624,54,9,0,23.097851448157567,0.0000
25886,6535,1,681,676,52,9,0,26.70219967317359,0.0000
25899,8671,1,671,527,52,9,0,30.387135398965516,0.0000
25900,12138,1,704,805,63,10,0,24.918913639292423,0.0000
25926,8671,1,1267,1153,83,9,0,26.861925937697304,0.0000
25958,10160,1,596,525,43,9,0,26.322726713290237,0.0000
25959,13382,1,1971,1637,115,11,0,29.949901513708863,0.0000
25984,8671,1,2652,2059,172,9,0,28.402082550745586,0.0000
26005,15907,1,150356,92457,6468,10,0,37.883462906695776,0.0007
26047,3648,1,600,621,60,9,0,23.64516822130783,0.0000
26049,4232,1,247,335,29,9,0,19.829054506485715,0.0000
26056,10253,1,13064,7739,604,10,0,34.98338976251705,0.0001
26076,4538,1,233,368,38,9,0,18.46838846199628,0.0000
26079,7604,1,591,531,51,9,0,26.047319689227088,0.0000
26080,7804,1,38592,23923,1909,9,0,33.991446706565924,0.0002
26084,11194,1,252,305,24,10,0,23.16708118436723,0.0000
26136,12632,1,282,265,24,10,0,23.528618123850393,0.0000
26188,10253,1,1299,1000,70,10,0,28.38282647742131,0.0000
26213,4232,1,243,363,26,9,0,20.926149178333336,0.0000
26243,10253,1,1021,843,91,10,0,28.98508582257774,0.0000
26309,10067,1,250,322,21,10,0,22.082943958708146,0.0000
26310,10253,1,3728,2487,197,10,0,31.245651207452063,0.0000
26311,10253,1,623,556,46,10,0,27.733338304375028,0.0000
26312,10507,1,1346,1192,109,10,0,26.938172759409813,0.0000
26334,10160,1,401,371,22,9,0,25.24088181919159,0.0000
26384,10507,1,735,782,60,10,0,25.63598561121245,0.0000
26410,6535,1,464,369,25,9,0,27.938318189096037,0.0000
26412,12137,1,4331,3010,250,10,0,31.417278804532515,0.0000
26413,16650,1,3814,2709,203,11,0,30.39749304614959,0.0000
26437,12137,1,377,307,21,10,0,28.580608918967812,0.0000
26458,10253,1,402,328,19,10,0,28.98959564618111,0.0000
26459,10253,1,5248,3603,284,10,0,31.220535540202725,0.0000
26484,10253,1,7164,4985,425,10,0,31.154563630074698,0.0000
26486,13382,1,850,662,66,11,0,29.181626195195165,0.0000
26511,8671,1,343,383,30,9,0,28.72810674080023,0.0000
26534,10333,1,268,244,19,9,0,24.421124168682706,0.0000
26536,11194,1,296,287,27,10,0,25.768787933821788,0.0000
26630,3648,1,388,519,41,9,0,23.06633231057224,0.0000
26637,10253,1,2980,1852,135,10,0,34.20332855535207,0.0000
26640,12137,1,909,871,62,10,0,26.91582795980459,0.0000
26669,8228,1,237,375,23,9,0,19.745998016121785,0.0000
26672,10253,1,1133,783,60,10,0,29.64928302652102,0.0000
26673,10253,1,7004,5187,427,10,0,30.254753111329688,0.0000
26697,10160,1,504,436,41,9,0,26.965777922888854,0.0000
26699,12631,1,393,337,25,9,0,25.55819581055075,0.0000
26712,4232,1,1929,1256,96,9,0,31.923314521162723,0.0000
26717,10507,1,398,438,31,10,0,25.79889752270378,0.0000
26718,11194,1,1095,973,71,10,0,27.761661392409447,0.0000
26719,14878,1,305,322,21,10,0,24.50251575883319,0.0000
26745,8671,1,1797,1652,135,9,0,27.122151955894754,0.0000
26750,12137,1,2983,2380,209,10,0,28.947320666438852,0.0000
26751,16650,1,2626,2204,185,11,0,28.896225401556812,0.0000
26766,6535,1,481,494,42,9,0,23.817439151182793,0.0000
26768,12137,1,495,375,33,10,0,26.555379758507815,0.0000
26812,10253,1,400,283,22,10,0,31.59665508936187,0.0000
26813,12137,1,618,591,55,10,0,26.990752489000723,0.0000
26839,10253,1,48030,27054,2097,10,0,36.076819831904956,0.0002
26870,10160,1,295,333,20,9,0,23.281367048297458,0.0000
26871,10253,1,1810,1587,136,10,0,29.447467445202015,0.0000
26885,8671,1,283,293,25,9,0,24.94326659427699,0.0000
26892,18149,1,7555,4631,358,10,0,33.85724665225352,0.0000
26914,10253,1,2525,1982,165,10,0,29.969202931659723,0.0000
26931,4232,1,329,340,29,9,0,22.112110655871053,0.0000
26955,8671,1,1295,1101,94,9,0,30.182929020649315,0.0000
26958,15082,1,23446,14938,1213,10,0,33.40037565928147,0.0001
26981,7604,1,384,452,40,9,0,20.68050040157081,0.0000
26982,8671,1,235,262,25,9,0,25.431669948973187,0.0000
26984,13813,1,769,719,67,9,0,26.593867216247663,0.0000
27001,2869,1,704,636,63,9,0,26.740038878221675,0.0000
27041,12137,1,2115,1630,129,10,0,28.62817958645354,0.0000
27095,10253,1,1274,1031,78,10,0,30.540265213879877,0.0000
27112,4232,1,469,542,38,9,0,23.98214519336033,0.0000
27116,9927,1,547,559,45,10,0,24.770519557503203,0.0000
27142,10160,1,674,721,51,9,0,24.802572332477112,0.0000
27162,3648,1,338,290,25,9,0,26.352506737586076,0.0000
27205,8671,1,571,475,38,9,0,28.164705676877386,0.0000
27208,10507,1,390,354,35,10,0,26.073572408342173,0.0000
27209,12319,1,381,285,24,10,0,23.169222472087924,0.0000
27228,3648,1,266,277,27,9,0,22.11780572509643,0.0000
27234,10507,1,293,284,23,10,0,26.677038664463662,0.0000
27250,4232,1,350,435,45,9,0,24.494675827965455,0.0000
27278,8671,1,9454,5209,373,9,0,36.33477856725393,0.0000
27279,10067,1,257,252,20,10,0,24.638398713649323,0.0000
27281,10253,1,441,401,30,10,0,28.140287597754668,0.0000
27282,10253,1,1102,829,84,10,0,30.01080467532178,0.0000
27307,10253,1,2676,2162,193,10,0,29.270756435734054,0.0000
27308,10253,1,281,236,10,10,0,31.841997144228632,0.0000
27341,15082,1,3347,1956,145,10,0,33.68488271533491,0.0000
27379,8671,1,1115,801,73,9,0,29.99774176171027,0.0000
27418,6535,1,469,552,37,9,0,23.93941107654691,0.0000
27453,10253,1,8524,5539,437,10,0,32.99539177567151,0.0000
27456,13382,1,1329,870,74,11,0,32.09453142369865,0.0000
27541,8671,1,27044,16911,1414,9,0,33.22958065951422,0.0001
27565,8671,1,846,999,69,9,0,26.49010558613026,0.0000
27569,13382,1,782,611,49,11,0,29.313575537280215,0.0000
27618,7804,1,367,405,40,9,0,25.081741402656682,0.0000
27621,12137,1,287,231,21,10,0,29.42605776458044,0.0000
27623,17629,1,736,526,41,10,0,30.45589354889416,0.0000
27643,6535,1,242,276,20,9,0,20.997017433446167,0.0000
27673,8671,1,611,398,36,9,0,29.378398160716948,0.0000
27702,8671,1,251,259,12,9,0,27.068189923939034,0.0000
27703,10160,1,258,350,36,9,0,23.96196608957425,0.0000
27719,7604,1,364,384,30,9,0,22.984295266453554,0.0000
27724,12137,1,907,721,59,10,0,27.989365136994024,0.0000
27763,10507,1,543,490,37,10,0,28.381262233059157,0.0000
27790,10253,1,1572,1350,101,10,0,28.13809274182215,0.0000
27791,11194,1,399,453,39,10,0,23.643447802160967,0.0000
27854,12137,1,3257,2633,201,10,0,28.51112659283124,0.0000
27882,10253,1,6944,3858,324,10,0,36.133124177463685,0.0000
27902,4232,1,388,374,29,9,0,28.14067524263531,0.0000
27907,10253,1,696,475,49,10,0,29.938867036831834,0.0000
27910,13382,1,35761,19185,1544,11,0,37.99131235801669,0.0002
27952,13382,1,1611,936,53,11,0,34.408409088815176,0.0000
27973,8671,1,430,408,27,9,0,27.244341315808686,0.0000
27981,10253,1,1142,893,72,10,0,30.762795742473024,0.0000
28046,10253,1,416,345,25,10,0,28.977708028358915,0.0000
28073,10253,1,430,303,19,10,0,29.462433206938826,0.0000
28075,12137,1,707,488,39,10,0,27.990120659533495,0.0000
28119,6535,1,1076,810,58,9,0,29.295380897734518,0.0000
28201,11194,1,598,517,49,10,0,27.29717442633861,0.0000
28202,16920,1,387,284,17,10,0,28.731837965707992,0.0000
28223,8671,1,316,260,16,9,0,27.944929298018696,0.0000
28257,8671,1,5723,3759,310,9,0,31.57391901544236,0.0000
28290,12137,1,316,281,25,10,0,27.801693059333882,0.0000
28291,15082,1,1330,1124,87,10,0,28.31401712073073,0.0000
28318,16389,1,877,632,49,10,0,28.70347439947767,0.0000
28334,3648,1,560,459,34,9,0,25.557812816630413,0.0000
28342,15322,1,3244,2065,149,10,0,34.74042031905961,0.0000
28372,10507,1,2658,2282,183,10,0,27.448403760637543,0.0000
28399,12137,1,287,358,28,10,0,26.94495382217953,0.0000
28425,15907,1,702,425,31,10,0,34.71882102696532,0.0000
28456,13382,1,445,342,26,11,0,30.03308184243687,0.0000
28484,10253,1,908,589,55,10,0,32.309569549679345,0.0000
28513,10507,1,257,222,12,10,0,28.872604025877706,0.0000
28539,10253,1,330,248,12,10,0,32.502729815304896,0.0000
28569,10253,1,854,649,54,10,0,30.32137576091454,0.0000
28570,10507,1,402,253,9,10,0,32.166458389663674,0.0000
28572,12137,1,627,429,56,10,0,29.82544816221248,0.0000
28629,13382,1,422,357,26,11,0,30.879858968057448,0.0000
28649,12137,1,478,473,29,10,0,26.804045995129695,0.0000
28675,8126,1,265,317,23,10,0,24.37032387151212,0.0000
28680,11194,1,377,380,37,10,0,23.58285381025845,0.0000
28700,8126,1,533,420,43,10,0,27.370422245718494,0.0000
28704,10253,1,546,500,43,10,0,27.27214301439715,0.0000
28735,10253,1,484,352,25,10,0,29.709362827339202,0.0000
28760,15322,1,90245,38400,2798,10,0,47.375507811645996,0.0004
28790,10253,1,504,417,40,10,0,28.911840450776005,0.0000
28846,10253,1,869,623,61,10,0,31.45429783880389,0.0000
28905,8671,1,295,278,20,9,0,27.00523682724517,0.0000
28913,15907,1,1226,848,65,10,0,31.58582353956987,0.0000
28938,8671,1,835,493,47,9,0,34.0100495024115,0.0000
28971,10253,1,292,196,20,10,0,27.59642433847797,0.0000
28972,12137,1,504,459,40,10,0,27.402466847951022,0.0000
28997,15907,1,675,426,45,10,0,33.956861845701226,0.0000
29048,6535,1,227,244,25,9,0,28.36843132909375,0.0000
29071,10507,1,1236,901,78,10,0,30.3017578513996,0.0000
29160,15082,1,357,203,16,10,0,33.6872431411745,0.0000
29161,15907,1,784,569,37,10,0,30.598225081710346,0.0000
29188,13382,1,8178,4912,383,11,0,35.25787109695918,0.0000
29218,10507,1,330,329,26,10,0,25.8819491592786,0.0000
29270,6535,1,966,723,47,9,0,29.22140175834482,0.0000
29294,8671,1,332,304,19,9,0,27.836529872653475,0.0000
29295,10507,1,735,611,48,10,0,27.68629952744095,0.0000
29381,4621,1,301,321,21,8,0,24.007822465343875,0.0000
29429,18791,1,555,450,33,11,0,30.532392477160514,0.0000
29452,7499,1,308,274,23,9,0,25.11543258152059,0.0000
29494,15082,1,368,291,26,10,0,30.515340751181242,0.0000
29495,15322,1,442,406,26,10,0,30.434960183413647,0.0000
29598,12137,1,553,472,35,10,0,31.019195780444996,0.0000
29625,8671,1,291,223,19,9,0,27.552011677879907,0.0000
29646,10253,1,570,474,29,10,0,28.13865054399216,0.0000
29673,15082,1,418,303,17,10,0,30.273611107057885,0.0000
29674,18791,1,446,345,33,11,0,32.02023543903364,0.0000
29759,6535,1,287,227,29,9,0,27.09348615044256,0.0000
29764,10253,1,299,203,27,10,0,29.73813332195567,0.0000
29790,17905,1,239,164,9,11,0,32.62811629825325,0.0000
29835,17753,1,250,219,22,10,0,26.284098216460453,0.0000
29859,15082,1,360,241,19,10,0,30.989052141281775,0.0000
29881,13382,1,588,402,25,11,0,32.52063750553475,0.0000
29882,15082,1,2219,1436,112,10,0,35.26881340175279,0.0000
29883,16615,1,372,207,21,11,0,31.258115392137118,0.0000
29907,8671,1,361,300,26,9,0,28.22540352147381,0.0000
29909,10253,1,601,345,27,10,0,33.24264149995783,0.0000
29935,12137,1,3993,2301,173,10,0,35.77953461220007,0.0000
29963,10958,1,1766,1266,78,10,0,32.22992586164487,0.0000
29966,12137,1,414,398,33,10,0,27.805420390065635,0.0000
29994,10253,1,600,379,41,10,0,31.71519418540706,0.0000
30138,10253,1,615,391,31,10,0,31.139784585487707,0.0000
30139,10507,1,229,237,20,10,0,29.053726769533533,0.0000
30277,13382,1,1676,917,67,11,0,37.724168660678366,0.0000
30343,8671,1,261,224,17,9,0,25.8525188722733,0.0000
30381,10958,1,309,261,23,10,0,27.563850777761743,0.0000
30418,13382,1,583,383,36,11,0,29.583507196984325,0.0000
30449,12137,1,605,393,28,10,0,31.411715558532574,0.0000
30484,11194,1,465,315,17,10,0,30.603257488657786,0.0000
30510,12137,1,247,217,19,10,0,30.10801571102413,0.0000
30511,12319,1,284,230,16,10,0,28.303614762724358,0.0000
30538,12426,1,233,211,21,10,0,27.31930627852053,0.0000
30540,13382,1,537,371,31,11,0,35.567375902517426,0.0000
30582,16615,1,347,229,16,11,0,31.815575879970773,0.0000
30583,20009,1,455,349,34,10,0,28.549285028283357,0.0000
30602,15907,1,853,543,39,10,0,32.80412866582617,0.0000
30723,15322,1,8074,3802,299,10,0,40.86373048854144,0.0000
30748,8671,1,255,215,14,9,0,26.172044306439236,0.0000
30805,10253,1,331,284,20,10,0,29.415338435905483,0.0000
30875,16615,1,853,538,47,11,0,34.900982553575396,0.0000
30876,19728,1,799,621,38,10,0,29.072927987480806,0.0000
30987,6535,1,276,221,20,9,0,33.25246840990847,0.0000
30996,15322,1,361,249,18,10,0,33.47923381342876,0.0000
31137,17324,1,421,252,12,11,0,30.9832850496111,0.0000
31168,12137,1,580,327,21,10,0,33.51810849746819,0.0000
31214,21946,1,1324,859,63,11,0,32.40546924473616,0.0000
31244,8671,1,582,290,21,9,0,30.735721717424976,0.0000
31310,12631,1,235,174,19,9,0,29.905654142480092,0.0000
31349,10253,1,438,266,24,10,0,30.953744208628173,0.0000
31350,10253,1,736,517,46,10,0,32.44375568361108,0.0000
31388,13382,1,13982,5157,442,11,0,48.81231202831304,0.0001
31455,10253,1,3159,1550,115,10,0,39.301748582176415,0.0000
31461,15322,1,1424,647,56,10,0,40.929875582925604,0.0000
31462,18149,1,779,503,38,10,0,36.15586239725959,0.0000
31560,10253,1,340,174,16,10,0,35.45114277175935,0.0000
31633,12137,1,293,203,15,10,0,31.63195144994465,0.0000
31669,8671,1,293,193,18,9,0,31.458013506549122,0.0000
31671,10253,1,1025,658,57,10,0,35.30979821602941,0.0000
31708,10253,1,386,270,22,10,0,32.315262282943046,0.0000
31732,12137,1,352,230,17,10,0,34.68955015454044,0.0000
31906,10253,1,369,258,14,10,0,32.07571076261872,0.0000
31970,10253,1,984,638,56,10,0,35.60012257653685,0.0000
32003,13382,1,363,243,13,11,0,31.437578132929996,0.0000
32063,17629,1,7649,2567,209,10,0,51.56875772546851,0.0000
32253,8671,1,275,216,20,9,0,30.707438856151448,0.0000
32411,18149,1,249,119,15,10,0,34.16975853601178,0.0000
32436,13382,1,230,181,13,11,0,28.93187243605302,0.0000
32539,15082,1,359,224,15,10,0,33.458566810618606,0.0000
32748,20966,1,248,122,16,11,0,35.77616325711937,0.0000
32775,17753,1,238,124,11,10,0,30.73615314964289,0.0000
32804,10958,1,345,164,12,10,0,34.82614894823089,0.0000
32812,16615,1,1882,857,79,11,0,43.12516050674246,0.0000
32925,13382,1,350,222,13,11,0,36.39945025782283,0.0000
33446,15907,1,428,214,22,10,0,33.80118602569803,0.0000
33449,19026,1,286,178,14,10,0,31.985868188990523,0.0000
33485,24014,1,931,431,25,11,0,40.27248580971894,0.0000
33704,17629,1,344,157,14,10,0,38.694839713919094,0.0000
34155,17629,1,304,134,11,10,0,36.65090109973707,0.0000
34547,19872,1,462,177,24,11,0,45.94807946407685,0.0000
34910,22565,1,257,121,12,11,0,38.856578233672096,0.0000
